case_id,budget,fold,model,rank,top1,top3,top5,avg_at_5
webservice2_file_move_1625361000,0.5,5,deterministic_formula,1,1,1,1,1.0
webservice2_file_move_1625386200,0.5,5,deterministic_formula,2,0,1,1,0.8
webservice2_file_move_1625587800,0.5,5,deterministic_formula,3,0,1,1,0.6
webservice2_file_move_1627503000,0.5,5,deterministic_formula,1,1,1,1,1.0
webservice2_memory_1625154530,0.5,5,deterministic_formula,5,0,0,1,0.2
webservice2_memory_1625381030,0.5,5,deterministic_formula,2,0,1,1,0.8
webservice2_memory_1625649699,0.5,5,deterministic_formula,5,0,0,1,0.2
webservice2_memory_1625744497,0.5,5,deterministic_formula,3,0,1,1,0.6
webservice2_memory_1625806048,0.5,5,deterministic_formula,4,0,0,1,0.4
webservice2_memory_1625856842,0.5,5,deterministic_formula,2,0,1,1,0.8
webservice2_memory_1625890558,0.5,5,deterministic_formula,3,0,1,1,0.6
webservice2_memory_1626284568,0.5,5,deterministic_formula,3,0,1,1,0.6
webservice2_memory_1626314797,0.5,5,deterministic_formula,4,0,0,1,0.4
webservice2_memory_1626850836,0.5,5,deterministic_formula,4,0,0,1,0.4
webservice2_memory_1627485396,0.5,5,deterministic_formula,4,0,0,1,0.4
dbservice1_cpu_1627572876,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_cpu_1627703827,0.25,5,logistic_evidence,2,0,1,1,0.8
dbservice1_errno111_1626750701,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1625188889,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1625675230,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1625914032,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1626032238,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1626113371,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1626393113,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1626409893,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1626552538,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1626858109,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1626912896,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1627098214,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1627157147,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1627477200,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1627502421,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1625634388,0.25,5,logistic_evidence,2,0,1,1,0.8
dbservice2_memory_1625669580,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1625981739,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1625988716,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626053581,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626095808,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626298216,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626585941,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626607598,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626764016,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626839958,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626890594,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627039811,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627156737,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627303928,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627325374,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627447589,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627457508,0.25,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627595898,0.25,5,logistic_evidence,2,0,1,1,0.8
logservice1_errno111_1626753227,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1625234459,0.25,5,logistic_evidence,2,0,1,1,0.8
logservice1_memory_1625506342,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1625936756,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1626043063,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1626328055,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1626551793,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1627283437,0.25,5,logistic_evidence,2,0,1,1,0.8
logservice1_memory_1627592904,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1625221783,0.25,5,logistic_evidence,2,0,1,1,0.8
logservice2_memory_1625325873,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1625396241,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1625421899,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1625537669,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1625567926,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1625756295,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1626013929,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1626050387,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1626258183,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1626412771,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1626469838,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1626568670,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1626765238,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1626871639,0.25,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1627509937,0.25,5,logistic_evidence,2,0,1,1,0.8
mobservice1_memory_1625232540,0.25,5,logistic_evidence,2,0,1,1,0.8
mobservice1_memory_1625247576,0.25,5,logistic_evidence,2,0,1,1,0.8
mobservice1_memory_1625735045,0.25,5,logistic_evidence,2,0,1,1,0.8
mobservice1_memory_1626117202,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626299070,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626349453,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626444105,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626534607,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626538445,0.25,5,logistic_evidence,2,0,1,1,0.8
mobservice1_memory_1626913833,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1626958838,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1627347382,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1627447409,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1627645613,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1625182698,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1625409300,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1625473216,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1625972156,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1626075193,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1626296585,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1626404786,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1626607583,0.25,5,logistic_evidence,2,0,1,1,0.8
mobservice1_qr_expired_1627051613,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1627112278,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1627322979,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1627383377,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1627528299,0.25,5,logistic_evidence,2,0,1,1,0.8
mobservice1_qr_expired_1627579617,0.25,5,logistic_evidence,2,0,1,1,0.8
mobservice2_cpu_1627761644,0.25,5,logistic_evidence,2,0,1,1,0.8
mobservice2_memory_1625235821,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1625240040,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1625305876,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1625527607,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1625738510,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1625898199,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1626201727,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1626429148,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1626474951,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1626785359,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1626890346,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1627119333,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1627357843,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1625210422,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1625425284,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1625489299,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1625675866,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1626126195,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1626214192,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1626320898,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1626353097,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1626422509,0.25,5,logistic_evidence,3,0,1,1,0.6
mobservice2_qr_expired_1626455756,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1627030453,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1627085196,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1627279670,0.25,5,logistic_evidence,2,0,1,1,0.8
mobservice2_qr_expired_1627308362,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1627363820,0.25,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1627503713,0.25,5,logistic_evidence,2,0,1,1,0.8
mobservice2_qr_expired_1627590661,0.25,5,logistic_evidence,2,0,1,1,0.8
mobservice2_qr_expired_1627721066,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice1_errno111_1626751802,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice1_memory_1625157279,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice1_memory_1625272609,0.25,5,logistic_evidence,2,0,1,1,0.8
redisservice1_memory_1625508996,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice1_memory_1625631347,0.25,5,logistic_evidence,2,0,1,1,0.8
redisservice1_memory_1626177452,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice1_memory_1626278567,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice1_memory_1626864205,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice1_memory_1626871199,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice1_memory_1627219738,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice1_memory_1627303947,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice1_memory_1627332332,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice1_memory_1627531834,0.25,5,logistic_evidence,2,0,1,1,0.8
redisservice1_memory_1627670203,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice2_memory_1625165701,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice2_memory_1625845367,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice2_memory_1625882839,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice2_memory_1626074288,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice2_memory_1626496139,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice2_memory_1626765949,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice2_memory_1627016217,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice2_memory_1627063787,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice2_memory_1627409250,0.25,5,logistic_evidence,1,1,1,1,1.0
redisservice2_memory_1627738678,0.25,5,logistic_evidence,1,1,1,1,1.0
webservice1_file_move_1626149400,0.25,5,logistic_evidence,1,1,1,1,1.0
webservice1_file_move_1627114200,0.25,5,logistic_evidence,1,1,1,1,1.0
webservice1_file_move_1627607400,0.25,5,logistic_evidence,1,1,1,1,1.0
webservice1_file_move_1627632600,0.25,5,logistic_evidence,1,1,1,1,1.0
webservice1_file_move_1627661400,0.25,5,logistic_evidence,1,1,1,1,1.0
webservice1_memory_1625380916,0.25,5,logistic_evidence,1,1,1,1,1.0
webservice1_memory_1625415630,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice1_memory_1625522955,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice1_memory_1625662559,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice1_memory_1625744233,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice1_memory_1625777703,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice1_memory_1625820924,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice1_memory_1626322165,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice1_memory_1626829989,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice1_memory_1627316277,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice1_memory_1627330168,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice1_memory_1627708025,0.25,5,logistic_evidence,1,1,1,1,1.0
webservice2_errno111_1626750706,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice2_file_move_1625361000,0.25,5,logistic_evidence,1,1,1,1,1.0
webservice2_file_move_1625386200,0.25,5,logistic_evidence,1,1,1,1,1.0
webservice2_file_move_1625587800,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice2_file_move_1627503000,0.25,5,logistic_evidence,1,1,1,1,1.0
webservice2_memory_1625154530,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice2_memory_1625381030,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice2_memory_1625649699,0.25,5,logistic_evidence,2,0,1,1,0.8
webservice2_memory_1625744497,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice2_memory_1625806048,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice2_memory_1625856842,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice2_memory_1625890558,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice2_memory_1626284568,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice2_memory_1626314797,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice2_memory_1626850836,0.25,5,logistic_evidence,3,0,1,1,0.6
webservice2_memory_1627485396,0.25,5,logistic_evidence,3,0,1,1,0.6
dbservice1_cpu_1627572876,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice1_cpu_1627703827,0.5,5,logistic_evidence,2,0,1,1,0.8
dbservice1_errno111_1626750701,0.5,5,logistic_evidence,3,0,1,1,0.6
dbservice1_memory_1625188889,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1625675230,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1625914032,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1626032238,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1626113371,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1626393113,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1626409893,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1626552538,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1626858109,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1626912896,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1627098214,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1627157147,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1627477200,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice1_memory_1627502421,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1625634388,0.5,5,logistic_evidence,2,0,1,1,0.8
dbservice2_memory_1625669580,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1625981739,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1625988716,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626053581,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626095808,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626298216,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626585941,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626607598,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626764016,0.5,5,logistic_evidence,3,0,1,1,0.6
dbservice2_memory_1626839958,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1626890594,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627039811,0.5,5,logistic_evidence,2,0,1,1,0.8
dbservice2_memory_1627156737,0.5,5,logistic_evidence,2,0,1,1,0.8
dbservice2_memory_1627303928,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627325374,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627447589,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627457508,0.5,5,logistic_evidence,1,1,1,1,1.0
dbservice2_memory_1627595898,0.5,5,logistic_evidence,1,1,1,1,1.0
logservice1_errno111_1626753227,0.5,5,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1625234459,0.5,5,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1625506342,0.5,5,logistic_evidence,3,0,1,1,0.6
logservice1_memory_1625936756,0.5,5,logistic_evidence,3,0,1,1,0.6
logservice1_memory_1626043063,0.5,5,logistic_evidence,3,0,1,1,0.6
logservice1_memory_1626328055,0.5,5,logistic_evidence,1,1,1,1,1.0
logservice1_memory_1626551793,0.5,5,logistic_evidence,3,0,1,1,0.6
logservice1_memory_1627283437,0.5,5,logistic_evidence,2,0,1,1,0.8
logservice1_memory_1627592904,0.5,5,logistic_evidence,2,0,1,1,0.8
logservice2_memory_1625221783,0.5,5,logistic_evidence,3,0,1,1,0.6
logservice2_memory_1625325873,0.5,5,logistic_evidence,2,0,1,1,0.8
logservice2_memory_1625396241,0.5,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1625421899,0.5,5,logistic_evidence,2,0,1,1,0.8
logservice2_memory_1625537669,0.5,5,logistic_evidence,2,0,1,1,0.8
logservice2_memory_1625567926,0.5,5,logistic_evidence,2,0,1,1,0.8
logservice2_memory_1625756295,0.5,5,logistic_evidence,2,0,1,1,0.8
logservice2_memory_1626013929,0.5,5,logistic_evidence,3,0,1,1,0.6
logservice2_memory_1626050387,0.5,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1626258183,0.5,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1626412771,0.5,5,logistic_evidence,2,0,1,1,0.8
logservice2_memory_1626469838,0.5,5,logistic_evidence,3,0,1,1,0.6
logservice2_memory_1626568670,0.5,5,logistic_evidence,2,0,1,1,0.8
logservice2_memory_1626765238,0.5,5,logistic_evidence,1,1,1,1,1.0
logservice2_memory_1626871639,0.5,5,logistic_evidence,2,0,1,1,0.8
logservice2_memory_1627509937,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice1_memory_1625232540,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice1_memory_1625247576,0.5,5,logistic_evidence,4,0,0,1,0.4
mobservice1_memory_1625735045,0.5,5,logistic_evidence,4,0,0,1,0.4
mobservice1_memory_1626117202,0.5,5,logistic_evidence,2,0,1,1,0.8
mobservice1_memory_1626299070,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice1_memory_1626349453,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice1_memory_1626444105,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice1_memory_1626534607,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice1_memory_1626538445,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice1_memory_1626913833,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice1_memory_1626958838,0.5,5,logistic_evidence,4,0,0,1,0.4
mobservice1_memory_1627347382,0.5,5,logistic_evidence,2,0,1,1,0.8
mobservice1_memory_1627447409,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice1_memory_1627645613,0.5,5,logistic_evidence,2,0,1,1,0.8
mobservice1_qr_expired_1625182698,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1625409300,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice1_qr_expired_1625473216,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1625972156,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice1_qr_expired_1626075193,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1626296585,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1626404786,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice1_qr_expired_1626607583,0.5,5,logistic_evidence,4,0,0,1,0.4
mobservice1_qr_expired_1627051613,0.5,5,logistic_evidence,2,0,1,1,0.8
mobservice1_qr_expired_1627112278,0.5,5,logistic_evidence,2,0,1,1,0.8
mobservice1_qr_expired_1627322979,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice1_qr_expired_1627383377,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice1_qr_expired_1627528299,0.5,5,logistic_evidence,4,0,0,1,0.4
mobservice1_qr_expired_1627579617,0.5,5,logistic_evidence,4,0,0,1,0.4
mobservice2_cpu_1627761644,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice2_memory_1625235821,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1625240040,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1625305876,0.5,5,logistic_evidence,4,0,0,1,0.4
mobservice2_memory_1625527607,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice2_memory_1625738510,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1625898199,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice2_memory_1626201727,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1626429148,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1626474951,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice2_memory_1626785359,0.5,5,logistic_evidence,2,0,1,1,0.8
mobservice2_memory_1626890346,0.5,5,logistic_evidence,2,0,1,1,0.8
mobservice2_memory_1627119333,0.5,5,logistic_evidence,2,0,1,1,0.8
mobservice2_memory_1627357843,0.5,5,logistic_evidence,3,0,1,1,0.6
mobservice2_qr_expired_1625210422,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1625425284,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1625489299,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1625675866,0.5,5,logistic_evidence,1,1,1,1,1.0
mobservice2_qr_expired_1626126195,0.5,5,logistic_evidence,1,1,1,1,1.0
